gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000261010,10.267592802840575,0.7459212183870565,0.45954249489197657,1.6231822446853326,0.10455045223108633,0.20459586118366221
ENSG00000261015,25.176487535937074,0.8350859373404838,0.30355873173356174,2.7509863826728984,0.005941611316923524,0.018491841482418035
ENSG00000261017,0.1939204822047918,-1.4655850351344024,3.939540063895155,-0.3720193249374724,0.7098784611357779,NA
ENSG00000261019,3.412260644122173,0.5385877495570628,0.719394610915789,0.748668034740267,0.45405731453892856,0.6149883074276788
ENSG00000261024,0.10299267626772238,0.023237460283951156,3.9508770085587575,0.005881595461871379,0.9953071928446091,NA
ENSG00000261025,0.10025492029281322,-0.2171795824750116,3.950877008559825,-0.0549699679348353,0.95616238971992,NA
ENSG00000261028,0.30630399736035685,1.8332820386763875,3.927507925815282,0.46677997175418307,0.6406573065806804,NA
ENSG00000261033,2.310314357825195,-0.8123936755043454,0.9727650351097652,-0.8351386472404163,0.4036396489001075,0.567747192516126
ENSG00000261037,0.17486467135576467,-1.201451242454029,3.9431590137626236,-0.30469256711703985,0.7606003111886158,NA
ENSG00000261038,5.395569288957763,-0.050412595182090736,0.652245317338271,-0.07729085030126094,0.9383921695362448,0.9632338453456647
ENSG00000261045,0.10631245828767227,0.023243368337442553,3.9508770085597655,0.005883090839599581,0.9953059997264495,NA
ENSG00000261046,88.80311266221597,-0.5576425385439762,0.1754287772103475,-3.1787403834852936,0.001479165108991816,0.005422975841067862
ENSG00000261051,6.35302544629854,0.8311644624609521,0.6790122667753042,1.2240787142303533,0.22092253497339456,0.366236726649792
ENSG00000261052,9.173389825907941,2.335878287974349,0.5018202898469208,4.6548103678448385,3.2427902182021524e-6,2.0282718085966733e-5
ENSG00000261054,2.6521771026330243,-0.7563976846266827,1.0536769628436382,-0.7178648782311181,0.4728406053912083,0.6312840289808553
ENSG00000261056,0.1933151670914133,-0.22303615904494953,3.9504721847631776,-0.056458101364487916,0.9549768725242676,NA
ENSG00000261061,241.19089839387357,0.2368465523576468,0.16203479050036496,1.4617018457965874,0.14382293123177234,0.26372406671872967
ENSG00000261063,0.2528403247869528,1.0456296013028832,3.9144207642696798,0.2671224337575698,0.7893748953395852,NA
ENSG00000261067,30.970300683508764,-0.6710393417231971,0.3339576632874986,-2.0093545245150146,0.04449954931850862,0.10249248106458297
ENSG00000261068,0.1315417889100433,0.02324323849777845,3.950877008559734,0.0058830579760951905,0.9953060259472785,NA
ENSG00000261069,25.192931680931874,-0.2734862945274608,0.3512557243716196,-0.7785959788035206,0.4362177485869835,0.5986454592776974
ENSG00000261071,30.428720213560823,0.8331692842587227,0.3280339077875092,2.539887689898282,0.011088807080362362,0.031644045192531285
ENSG00000261072,0.13707194884294094,-1.3861982850356172,3.9427002288416944,-0.3515860208938231,0.7251487503916461,NA
ENSG00000261079,1.7039117740841516,1.6141355552471974,1.1450466848063572,1.4096678997155208,0.15863776744619013,0.28448653035268373
ENSG00000261087,530.1596705826513,0.7798147431238508,0.6194496315983611,1.258883213977706,0.20807251773033827,0.3495202697584059
ENSG00000261088,221.43965465189132,-0.45672788806881387,0.22052717936952332,-2.0710730050353754,0.03835197413600677,0.09075065537666613
ENSG00000261093,1.6085858844003607,3.5788062328124886,1.2747616476013197,2.8074316791273253,0.0049938271618238175,0.015915223493980807
ENSG00000261094,30.70233797793446,-0.08400006860490879,0.21600480893730173,-0.388880548623762,0.6973645118105494,0.8096632678926103
ENSG00000261096,10.248615798285012,0.4135058907227963,0.43500018771431626,0.9505878443306875,0.3418136416698715,0.5058169476435403
ENSG00000261097,1.0008384391212362,-0.5805785776824695,1.407373776296984,-0.4125262154664133,0.6799537698588541,0.7968383013610139
ENSG00000261098,121.82810585982614,0.07556345718900798,0.2757599223164619,0.27401899650338385,0.7840700230964545,0.8682520345069771
ENSG00000261101,3.817112437686005,0.8576688962263627,0.7720831385110487,1.1108504427131576,0.2666327297999872,0.4221030750611311
